Characteristic value was written successfully
Notification handle = 0x0011 value: 9e 1d 7d fc 55 ff 9a fe 50 00 e2 ff 64 fc 1d 01 a9 04 cb 01 
Notification handle = 0x0011 value: a4 1d 92 fc 40 ff 76 fe 2a 00 2a 00 7c fb 4b 01 94 04 ca 01 
Notification handle = 0x0011 value: ab 1d 6a fd 57 fe af fe 51 00 85 ff 4d fa 89 01 86 04 be 01 
Notification handle = 0x0011 value: b1 1d 3e fd 56 fe 7f fe e8 00 07 01 cc fc ae 01 70 04 cd 01 
Notification handle = 0x0011 value: b7 1d a5 fd ce fd a2 fe b6 01 50 01 5f fc e7 01 58 04 cb 01 
Notification handle = 0x0011 value: bd 1d 0b fe 4a fd c6 fe 7e 01 f7 00 2c fb 14 02 34 04 c7 01 
Notification handle = 0x0011 value: c4 1d 58 fe 1d fd 95 fe 1a 02 c2 01 d5 fc 4c 02 0b 04 c1 01 
Notification handle = 0x0011 value: ca 1d 9c fe 40 fd 92 fe d7 02 1d 01 49 fa 8e 02 e4 03 b9 01 
Notification handle = 0x0011 value: d0 1d 54 ff df fc ad fe 69 04 fc 00 de f9 d6 02 a7 03 9e 01 
Notification handle = 0x0011 value: d6 1d 06 00 34 fd 81 ff 45 07 11 01 2b f9 3c 03 4e 03 58 01 
Notification handle = 0x0011 value: dd 1d 76 01 16 fc aa 00 0f 04 9e fc 8f f6 96 03 fd 02 04 01 
Notification handle = 0x0011 value: e3 1d 32 02 f4 fb 14 01 f0 04 46 00 1d fa e7 03 a9 02 b0 00 
Notification handle = 0x0011 value: e9 1d 3a 02 47 fc 16 01 fd ff 9b fe 25 f8 33 04 52 02 7e 00 
Notification handle = 0x0011 value: ef 1d a4 02 c8 fb e5 00 0a 01 a5 fe e5 f6 57 04 a0 01 83 00 
Notification handle = 0x0011 value: f6 1d 03 03 c8 fd be 00 ff 00 b6 00 ee fb 86 04 10 01 5d 00 
Notification handle = 0x0011 value: fc 1d 96 05 3e fd 47 00 10 ff 64 00 02 fa 8f 04 7c 00 4e 00 
Notification handle = 0x0011 value: 02 1e 79 02 c8 fd 94 00 25 ff 37 ff 96 f9 1a 04 fc ff 6c 00 
Notification handle = 0x0011 value: 08 1e 64 02 9d fe 9e 00 1b ff bf ff 2a f8 6a 03 4b ff da 00 
Notification handle = 0x0011 value: 0f 1e fc 04 66 ff da ff 17 ff d9 00 06 ff 1b 03 d2 fe f8 00 
Notification handle = 0x0011 value: 15 1e 16 04 62 ff 22 00 68 ff 43 ff 97 fd f5 02 ac fe fe 00 
Notification handle = 0x0011 value: 1b 1e 71 03 ff fe 3b 00 dd fe 05 ff d0 fc 98 02 8b fe 1d 01 
Notification handle = 0x0011 value: 21 1e ef 03 9e ff dc ff 11 ff 50 ff 8a fd 44 02 72 fe 3b 01 
Notification handle = 0x0011 value: 28 1e f4 03 27 00 c9 ff 1e ff 7d ff d5 fd 0d 02 58 fe 53 01 
Notification handle = 0x0011 value: 2e 1e e8 03 1c 00 b8 ff 46 ff f1 ff cf fd c0 01 4c fe 5c 01 
Notification handle = 0x0011 value: 34 1e c3 03 dd ff f9 ff 9f ff 51 00 34 ff 7d 01 46 fe 44 01 
Notification handle = 0x0011 value: 3a 1e d2 03 45 00 de ff 00 00 87 00 62 00 7a 01 34 fe 3e 01 
Notification handle = 0x0011 value: 41 1e e3 03 40 00 ec ff 95 00 50 01 a0 02 a1 01 28 fe 19 01 
Notification handle = 0x0011 value: 47 1e fd 03 09 00 1b 00 c1 ff 80 00 17 ff 8d 01 21 fe f9 00 
Notification handle = 0x0011 value: 4d 1e d0 03 91 ff 3d 00 38 00 70 01 a7 02 a8 01 1b fe d2 00 
Notification handle = 0x0011 value: 53 1e b3 03 43 00 7f 00 ba ff 79 00 0f fe 93 01 0f fe cb 00 
Notification handle = 0x0011 value: 5a 1e eb 03 0d 00 3f 00 3f 00 9f ff 10 00 81 01 0a fe c8 00 
Notification handle = 0x0011 value: 60 1e db 03 ee ff 46 00 3a 00 f0 ff 12 00 8c 01 0f fe c3 00 
Notification handle = 0x0011 value: 66 1e dd 03 f4 ff 35 00 00 00 f7 ff 12 00 90 01 0c fe bf 00 
Notification handle = 0x0011 value: 6c 1e ca 03 00 00 67 00 1e 00 20 00 10 00 8f 01 13 fe c6 00 
Notification handle = 0x0011 value: 73 1e 27 04 1d 00 1f 00 1a 00 02 ff 7f ff 87 01 12 fe cb 00 
