Time 1XX 1YY 2XX 2YY 1X2Y 1Y2X 
4.050000, 11338975.000000, 11338975.000000, 17658090.000000, 17658090.000000, -7256926.000000, -6026433.000000
4.100000, 12767870.000000, 12767870.000000, 17598882.000000, 17598882.000000, -7554048.000000, -5995811.000000
4.150000, 13975037.000000, 13975037.000000, 17585216.000000, 17585216.000000, -7871441.000000, -6018277.500000
4.200000, 14932906.000000, 14932906.000000, 17610260.000000, 17610260.000000, -8184677.500000, -6081819.000000
4.250000, 15621004.000000, 15621004.000000, 17658872.000000, 17658872.000000, -8470958.000000, -6177862.500000
4.300000, 16026795.000000, 16026795.000000, 17707384.000000, 17707384.000000, -8710454.000000, -6302328.500000
4.350000, 16146067.000000, 16146067.000000, 17726304.000000, 17726304.000000, -8887262.000000, -6454951.000000
4.400000, 15983048.000000, 15983048.000000, 17685240.000000, 17685240.000000, -8989806.000000, -6637432.000000
4.450000, 15550020.000000, 15550020.000000, 17559036.000000, 17559036.000000, -9011143.000000, -6851022.500000
4.500000, 14866592.000000, 14866592.000000, 17333398.000000, 17333398.000000, -8949121.000000, -7094394.500000
4.550000, 13958510.000000, 13958510.000000, 17008274.000000, 17008274.000000, -8806547.000000, -7362598.000000
4.600000, 12856150.000000, 12856150.000000, 16598595.000000, 16598595.000000, -8591278.000000, -7646858.500000
4.650000, 11592958.000000, 11592958.000000, 16131470.000000, 16131470.000000, -8315869.000000, -7935583.500000
4.700000, 10203809.000000, 10203809.000000, 15641058.000000, 15641058.000000, -7996936.500000, -8215936.500000
4.750000, 8723596.000000, 8723596.000000, 15161980.000000, 15161980.000000, -7653796.000000, -8475718.000000
4.800000, 7185947.500000, 7185947.500000, 14723284.000000, 14723284.000000, -7306820.000000, -8704970.000000
4.850000, 5622519.500000, 5622519.500000, 14344076.000000, 14344076.000000, -6975321.500000, -8896958.000000
4.900000, 4062470.500000, 4062470.500000, 14031485.000000, 14031485.000000, -6675631.000000, -9048884.000000
4.950000, 2532687.750000, 2532687.750000, 13782327.000000, 13782327.000000, -6419165.000000, -9160791.000000
5.000000, 1058109.750000, 1058109.750000, 13586266.000000, 13586266.000000, -6211292.500000, -9234463.000000
5.050000, -337801.656250, -337801.656250, 13430562.000000, 13430562.000000, -6050934.000000, -9271414.000000
5.100000, -1632920.250000, -1632920.250000, 13304004.000000, 13304004.000000, -5931189.500000, -9271398.000000
5.150000, -2806510.000000, -2806510.000000, 13199514.000000, 13199514.000000, -5840615.500000, -9231465.000000
5.200000, -3839855.250000, -3839855.250000, 13114288.000000, 13114288.000000, -5765231.500000, -9146258.000000
5.250000, -4717094.500000, -4717094.500000, 13048105.000000, 13048105.000000, -5690665.500000, -9009387.000000
5.300000, -5426063.500000, -5426063.500000, 13000688.000000, 13000688.000000, -5604116.000000, -8815120.000000
5.350000, -5958714.500000, -5958714.500000, 12968985.000000, 12968985.000000, -5495710.500000, -8560241.000000
5.400000, -6311165.500000, -6311165.500000, 12945389.000000, 12945389.000000, -5359256.500000, -8245466.000000
5.450000, -6483314.000000, -6483314.000000, 12917444.000000, 12917444.000000, -5192412.000000, -7876050.000000
5.500000, -6478186.500000, -6478186.500000, 12869238.000000, 12869238.000000, -4996312.000000, -7461456.000000
5.550000, -6301065.000000, -6301065.000000, 12784254.000000, 12784254.000000, -4774789.500000, -7014024.000000
5.600000, -5958789.000000, -5958789.000000, 12648823.000000, 12648823.000000, -4533467.500000, -6547034.000000
5.650000, -5459549.500000, -5459549.500000, 12455197.000000, 12455197.000000, -4279080.000000, -6072839.500000
5.700000, -4813076.000000, -4813076.000000, 12203626.000000, 12203626.000000, -4019002.500000, -5601254.500000
5.750000, -4031433.000000, -4031433.000000, 11902449.000000, 11902449.000000, -3761237.750000, -5139088.000000
5.800000, -3129843.250000, -3129843.250000, 11566369.000000, 11566369.000000, -3514474.250000, -4690652.000000
5.850000, -2127415.500000, -2127415.500000, 11213312.000000, 11213312.000000, -3288171.000000, -4259178.500000
5.900000, -1047197.875000, -1047197.875000, 10860803.000000, 10860803.000000, -3092186.750000, -3848435.750000
5.950000, 84312.203125, 84312.203125, 10522577.000000, 10522577.000000, -2936087.250000, -3464405.750000
6.000000, 1238286.250000, 1238286.250000, 10206504.000000, 10206504.000000, -2828029.000000, -3116099.500000
6.050000, 2384873.500000, 2384873.500000, 9914595.000000, 9914595.000000, -2773564.250000, -2815030.000000
6.100000, 3494503.500000, 3494503.500000, 9644992.000000, 9644992.000000, -2774556.000000, -2573255.000000
6.150000, 4538870.000000, 4538870.000000, 9394946.000000, 9394946.000000, -2828585.750000, -2400761.000000
6.200000, 5491643.500000, 5491643.500000, 9164246.000000, 9164246.000000, -2928936.500000, -2302418.250000
6.250000, 6329124.500000, 6329124.500000, 8957573.000000, 8957573.000000, -3065106.750000, -2275640.250000
6.300000, 7030752.000000, 7030752.000000, 8784469.000000, 8784469.000000, -3224053.000000, -2310075.750000
6.350000, 7579645.000000, 7579645.000000, 8656651.000000, 8656651.000000, -3391860.000000, -2389678.000000
6.400000, 7963406.500000, 7963406.500000, 8583410.000000, 8583410.000000, -3555421.250000, -2496815.250000
6.450000, 8174981.500000, 8174981.500000, 8566890.000000, 8566890.000000, -3703939.250000, -2616909.500000
6.500000, 8213588.000000, 8213588.000000, 8598510.000000, 8598510.000000, -3829751.500000, -2742617.500000
6.550000, 8085278.500000, 8085278.500000, 8658719.000000, 8658719.000000, -3928542.250000, -2875343.250000
6.600000, 7803083.000000, 7803083.000000, 8719910.000000, 8719910.000000, -3998812.750000, -3024041.750000
6.650000, 7386336.500000, 7386336.500000, 8752223.000000, 8752223.000000, -4040998.250000, -3201193.000000
6.700000, 6859206.000000, 6859206.000000, 8730190.000000, 8730190.000000, -4056558.000000, -3417598.750000
6.750000, 6248574.500000, 6248574.500000, 8637973.000000, 8637973.000000, -4047287.750000, -3677926.000000
6.800000, 5581585.000000, 5581585.000000, 8471946.000000, 8471946.000000, -4015070.750000, -3978214.750000
6.850000, 4883396.000000, 4883396.000000, 8240300.000000, 8240300.000000, -3961943.000000, -4305587.000000
6.900000, 4175679.000000, 4175679.000000, 7960109.500000, 7960109.500000, -3890178.500000, -4640041.000000
6.950000, 3475607.250000, 3475607.250000, 7652398.000000, 7652398.000000, -3802598.750000, -4958153.000000
7.000000, 2795966.250000, 2795966.250000, 7337219.500000, 7337219.500000, -3702374.250000, -5237126.500000
7.050000, 2145535.000000, 2145535.000000, 7030226.000000, 7030226.000000, -3592835.500000, -5457988.500000
7.100000, 1530094.125000, 1530094.125000, 6740553.500000, 6740553.500000, -3476779.250000, -5608175.500000
7.150000, 953352.187500, 953352.187500, 6470897.000000, 6470897.000000, -3355836.500000, -5682556.000000
7.200000, 417864.687500, 417864.687500, 6218871.500000, 6218871.500000, -3229865.000000, -5683380.500000
7.250000, -73975.703125, -73975.703125, 5980176.500000, 5980176.500000, -3096417.000000, -5618053.500000
7.300000, -519490.500000, -519490.500000, 5751041.000000, 5751041.000000, -2950959.000000, -5496910.500000
7.350000, -915354.312500, -915354.312500, 5529998.500000, 5529998.500000, -2787422.500000, -5330797.500000
7.400000, -1257788.375000, -1257788.375000, 5318697.000000, 5318697.000000, -2599421.250000, -5128811.500000
7.450000, -1542816.500000, -1542816.500000, 5121720.500000, 5121720.500000, -2381484.750000, -4896588.500000
7.500000, -1767002.500000, -1767002.500000, 4944996.000000, 4944996.000000, -2130476.500000, -4636128.000000
7.550000, -1928203.250000, -1928203.250000, 4793695.000000, 4793695.000000, -1846573.250000, -4346772.500000
7.600000, -2026286.875000, -2026286.875000, 4670043.000000, 4670043.000000, -1533720.250000, -4027239.250000
7.650000, -2063568.250000, -2063568.250000, 4571798.500000, 4571798.500000, -1199400.750000, -3677952.250000
7.700000, -2044786.375000, -2044786.375000, 4491910.500000, 4491910.500000, -853769.187500, -3302841.250000
7.750000, -1976688.250000, -1976688.250000, 4419277.000000, 4419277.000000, -508423.687500, -2910204.000000
7.800000, -1867060.250000, -1867060.250000, 4341200.000000, 4341200.000000, -174882.171875, -2511459.500000
7.850000, -1723688.000000, -1723688.000000, 4246026.000000, 4246026.000000, 136701.890625, -2118989.750000
7.900000, -1553555.625000, -1553555.625000, 4125437.250000, 4125437.250000, 418329.625000, -1743581.000000
7.950000, -1362560.000000, -1362560.000000, 3975715.750000, 3975715.750000, 664330.312500, -1392400.750000
8.000000, -1155720.875000, -1155720.875000, 3797478.750000, 3797478.750000, 871088.625000, -1068432.625000
8.050000, -937871.812500, -937871.812500, 3594301.500000, 3594301.500000, 1036445.875000, -771341.937500
8.100000, -714437.812500, -714437.812500, 3371245.000000, 3371245.000000, 1159156.250000, -498893.468750
8.150000, -492199.250000, -492199.250000, 3132890.000000, 3132890.000000, 1238420.250000, -249370.828125
8.200000, -279645.625000, -279645.625000, 2882309.500000, 2882309.500000, 1273741.125000, -23319.515625
8.250000, -86549.703125, -86549.703125, 2620761.250000, 2620761.250000, 1265282.750000, 175493.093750
8.300000, 77020.742188, 77020.742188, 2348455.250000, 2348455.250000, 1214417.250000, 340586.093750
8.350000, 202449.125000, 202449.125000, 2065751.375000, 2065751.375000, 1124614.500000, 464273.937500
8.400000, 284324.062500, 284324.062500, 1774731.750000, 1774731.750000, 1002036.812500, 540150.375000
8.450000, 321955.718750, 321955.718750, 1480431.875000, 1480431.875000, 855801.187500, 565645.375000
8.500000, 319831.625000, 319831.625000, 1191082.375000, 1191082.375000, 697365.500000, 543657.250000
8.550000, 286952.312500, 286952.312500, 917339.875000, 917339.875000, 539233.375000, 482867.843750
8.600000, 234942.656250, 234942.656250, 670486.250000, 670486.250000, 393037.218750, 396412.562500
8.650000, 175846.937500, 175846.937500, 460450.812500, 460450.812500, 267873.062500, 299661.562500
8.700000, 119807.656250, 119807.656250, 293447.937500, 293447.937500, 168952.093750, 206911.265625
8.750000, 73599.953125, 73599.953125, 170838.093750, 170838.093750, 97275.218750, 128880.140625
8.800000, 40110.523438, 40110.523438, 88945.539062, 88945.539062, 50155.656250, 71079.125000
8.850000, 18901.570312, 18901.570312, 40171.707031, 40171.707031, 22519.156250, 33743.800781
8.900000, 7355.424805, 7355.424805, 14964.312500, 14964.312500, 8394.509766, 13132.710938
8.950000, 2165.275146, 2165.275146, 4168.982910, 4168.982910, 2375.722412, 3803.286865
9.000000, 385.184967, 385.184967, 696.251953, 696.251953, 406.441315, 659.838867
