Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
2.250000,-464.000000,-325.000000,684.000000,3160.000000,-407.000000,529.000000,9.000000,796.000000,-381.000000
2.300000,-12.000000,-452.000000,205.000000,-920.000000,-1220.000000,345.000000,60.000000,773.000000,-345.000000
2.350000,-272.000000,-929.000000,-215.000000,-3099.000000,-924.000000,-58.000000,96.000000,751.000000,-269.000000
2.400000,-413.000000,-1107.000000,-132.000000,-280.000000,-371.000000,-73.000000,108.000000,755.000000,-240.000000
2.450000,-237.000000,-1287.000000,-316.000000,606.000000,370.000000,67.000000,98.000000,754.000000,-264.000000
2.500000,-175.000000,-897.000000,-146.000000,2218.000000,1027.000000,-53.000000,68.000000,757.000000,-318.000000
2.550000,-277.000000,-902.000000,-134.000000,1649.000000,906.000000,385.000000,20.000000,791.000000,-345.000000
2.600000,58.000000,-929.000000,94.000000,627.000000,840.000000,601.000000,-9.000000,836.000000,-332.000000
2.650000,-210.000000,-719.000000,254.000000,-827.000000,415.000000,-110.000000,-12.000000,848.000000,-299.000000
2.700000,-297.000000,-808.000000,-54.000000,-900.000000,-518.000000,-629.000000,12.000000,848.000000,-281.000000
2.750000,-100.000000,-1238.000000,-102.000000,-702.000000,-320.000000,-544.000000,33.000000,818.000000,-266.000000
2.800000,-105.000000,-744.000000,-261.000000,-885.000000,-478.000000,-225.000000,51.000000,823.000000,-248.000000
2.850000,-365.000000,-958.000000,-525.000000,-1402.000000,-280.000000,3.000000,48.000000,821.000000,-224.000000
2.900000,-146.000000,-1112.000000,-613.000000,-1777.000000,-369.000000,-228.000000,62.000000,826.000000,-179.000000
2.950000,-110.000000,-1076.000000,-559.000000,-1885.000000,-826.000000,-42.000000,59.000000,827.000000,-140.000000
3.000000,-472.000000,-1114.000000,-639.000000,-1687.000000,-502.000000,-72.000000,39.000000,838.000000,-95.000000
3.050000,-579.000000,-924.000000,-628.000000,-1527.000000,-866.000000,23.000000,29.000000,841.000000,-68.000000
3.100000,-53.000000,-815.000000,-675.000000,-1470.000000,-569.000000,72.000000,9.000000,860.000000,-51.000000
3.150000,-515.000000,-715.000000,-634.000000,-1288.000000,-532.000000,79.000000,-7.000000,872.000000,-21.000000
3.200000,-387.000000,-548.000000,-599.000000,-914.000000,33.000000,105.000000,-34.000000,881.000000,-9.000000
3.250000,-205.000000,-390.000000,-639.000000,-439.000000,-285.000000,-39.000000,-54.000000,887.000000,-5.000000
3.300000,-291.000000,-409.000000,-529.000000,-16.000000,-131.000000,-148.000000,-55.000000,887.000000,-3.000000
3.350000,-192.000000,-516.000000,-357.000000,422.000000,-49.000000,-204.000000,-46.000000,877.000000,-15.000000
3.400000,-267.000000,-616.000000,-410.000000,819.000000,422.000000,-128.000000,-16.000000,866.000000,-8.000000
3.450000,-225.000000,-713.000000,-550.000000,1256.000000,672.000000,-157.000000,-7.000000,853.000000,-30.000000
3.500000,-24.000000,-827.000000,-753.000000,1633.000000,768.000000,147.000000,23.000000,838.000000,-50.000000
3.550000,-217.000000,-1069.000000,-889.000000,1932.000000,1089.000000,-144.000000,41.000000,818.000000,-74.000000
3.600000,-483.000000,-1226.000000,-899.000000,2058.000000,216.000000,-203.000000,69.000000,809.000000,-122.000000
3.650000,-78.000000,-1136.000000,-750.000000,1665.000000,193.000000,121.000000,81.000000,797.000000,-179.000000
3.700000,-338.000000,-1012.000000,-610.000000,1405.000000,828.000000,466.000000,72.000000,811.000000,-206.000000
3.750000,-1.000000,-928.000000,-360.000000,1197.000000,207.000000,402.000000,65.000000,823.000000,-228.000000
3.800000,-632.000000,-752.000000,-85.000000,877.000000,135.000000,525.000000,47.000000,827.000000,-246.000000
