Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
8.000000,557.000000,-61.000000,-832.000000,1430.000000,472.000000,863.000000,327.000000,525.000000,239.000000
8.050000,593.000000,-102.000000,-733.000000,1324.000000,428.000000,1070.000000,361.000000,534.000000,210.000000
8.100000,510.000000,-339.000000,-578.000000,1354.000000,327.000000,1170.000000,396.000000,548.000000,174.000000
8.150000,418.000000,-266.000000,-550.000000,1472.000000,410.000000,1141.000000,421.000000,572.000000,140.000000
8.200000,401.000000,-399.000000,-433.000000,1384.000000,217.000000,1184.000000,442.000000,602.000000,102.000000
8.250000,530.000000,-522.000000,-278.000000,1423.000000,252.000000,970.000000,436.000000,633.000000,56.000000
8.300000,43.000000,-842.000000,-57.000000,1292.000000,-196.000000,800.000000,439.000000,654.000000,14.000000
8.350000,89.000000,-779.000000,-30.000000,1241.000000,225.000000,527.000000,439.000000,672.000000,-24.000000
8.400000,129.000000,-999.000000,146.000000,1340.000000,-160.000000,397.000000,417.000000,690.000000,-64.000000
8.450000,-179.000000,-1187.000000,501.000000,1239.000000,-247.000000,450.000000,393.000000,681.000000,-88.000000
8.500000,300.000000,-911.000000,245.000000,-56.000000,-866.000000,115.000000,373.000000,693.000000,-100.000000
8.550000,-60.000000,-968.000000,265.000000,-599.000000,-819.000000,-166.000000,396.000000,677.000000,-104.000000
8.600000,192.000000,-801.000000,112.000000,-666.000000,-954.000000,-134.000000,426.000000,671.000000,-96.000000
8.650000,91.000000,-823.000000,159.000000,-902.000000,-947.000000,-312.000000,436.000000,663.000000,-84.000000
8.700000,176.000000,-758.000000,-108.000000,-1131.000000,-686.000000,-574.000000,457.000000,660.000000,-52.000000
8.750000,100.000000,-701.000000,-189.000000,-1280.000000,-549.000000,-546.000000,469.000000,642.000000,-16.000000
8.800000,221.000000,-573.000000,-438.000000,-1495.000000,-282.000000,-625.000000,472.000000,629.000000,27.000000
8.850000,252.000000,-496.000000,-501.000000,-1555.000000,-286.000000,-603.000000,460.000000,603.000000,72.000000
8.900000,265.000000,-381.000000,-666.000000,-1601.000000,-207.000000,-581.000000,438.000000,593.000000,120.000000
8.950000,242.000000,-352.000000,-754.000000,-1642.000000,9.000000,-628.000000,412.000000,575.000000,155.000000
9.000000,481.000000,-268.000000,-806.000000,-1738.000000,-7.000000,-574.000000,388.000000,569.000000,189.000000
9.050000,590.000000,-129.000000,-833.000000,-1684.000000,-75.000000,-565.000000,343.000000,552.000000,225.000000
9.100000,403.000000,40.000000,-869.000000,-1701.000000,114.000000,-676.000000,286.000000,548.000000,266.000000
