Sample Time, Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Magneto_x,Magneto_y,Magneto_z
6.000000,961.000000,747.000000,-710.000000,-1150.000000,14.000000,-1755.000000,-249.000000,397.000000,363.000000
6.050000,955.000000,841.000000,-763.000000,-924.000000,112.000000,-1762.000000,-316.000000,414.000000,366.000000
6.100000,840.000000,840.000000,-644.000000,-823.000000,149.000000,-1632.000000,-375.000000,447.000000,368.000000
6.150000,794.000000,892.000000,-750.000000,-640.000000,170.000000,-1563.000000,-426.000000,459.000000,363.000000
6.200000,801.000000,816.000000,-692.000000,-422.000000,217.000000,-1141.000000,-462.000000,492.000000,371.000000
6.250000,580.000000,698.000000,-599.000000,-271.000000,195.000000,-747.000000,-471.000000,504.000000,359.000000
6.300000,690.000000,581.000000,-480.000000,-29.000000,266.000000,-373.000000,-483.000000,498.000000,360.000000
6.350000,568.000000,618.000000,-530.000000,193.000000,264.000000,194.000000,-477.000000,489.000000,359.000000
6.400000,488.000000,582.000000,-509.000000,220.000000,265.000000,639.000000,-463.000000,476.000000,362.000000
6.450000,713.000000,600.000000,-485.000000,259.000000,24.000000,1008.000000,-442.000000,456.000000,359.000000
6.500000,727.000000,795.000000,-574.000000,329.000000,-39.000000,1372.000000,-412.000000,431.000000,369.000000
6.550000,1029.000000,913.000000,-625.000000,441.000000,-126.000000,1629.000000,-369.000000,398.000000,374.000000
6.600000,1018.000000,1064.000000,-721.000000,763.000000,-154.000000,1736.000000,-316.000000,374.000000,375.000000
6.650000,951.000000,1015.000000,-710.000000,684.000000,-345.000000,1995.000000,-261.000000,359.000000,384.000000
6.700000,837.000000,808.000000,-706.000000,824.000000,-333.000000,1896.000000,-198.000000,344.000000,384.000000
6.750000,882.000000,552.000000,-676.000000,886.000000,-438.000000,1892.000000,-121.000000,358.000000,395.000000
6.800000,738.000000,388.000000,-646.000000,1057.000000,-368.000000,1860.000000,-61.000000,367.000000,377.000000
6.850000,719.000000,152.000000,-540.000000,1103.000000,-378.000000,1907.000000,-6.000000,377.000000,375.000000
6.900000,622.000000,-39.000000,-468.000000,1383.000000,-240.000000,1848.000000,55.000000,391.000000,341.000000
6.950000,381.000000,-175.000000,-479.000000,1445.000000,-192.000000,1689.000000,118.000000,391.000000,312.000000
7.000000,259.000000,-374.000000,-258.000000,1332.000000,-52.000000,1467.000000,153.000000,401.000000,267.000000
7.050000,126.000000,-335.000000,-185.000000,1185.000000,-23.000000,1199.000000,190.000000,412.000000,216.000000
7.100000,365.000000,-406.000000,-233.000000,1169.000000,-265.000000,972.000000,226.000000,395.000000,141.000000
7.150000,-218.000000,-674.000000,-69.000000,1117.000000,-380.000000,682.000000,232.000000,382.000000,74.000000
7.200000,20.000000,-1045.000000,34.000000,897.000000,-809.000000,86.000000,232.000000,344.000000,17.000000
7.250000,-307.000000,-1144.000000,-1.000000,175.000000,-263.000000,-596.000000,243.000000,322.000000,-27.000000
7.300000,-153.000000,-897.000000,60.000000,-738.000000,-263.000000,-992.000000,249.000000,314.000000,-16.000000
7.350000,399.000000,-566.000000,-181.000000,-1150.000000,-470.000000,-1318.000000,244.000000,334.000000,15.000000
7.400000,150.000000,-346.000000,-341.000000,-1773.000000,-147.000000,-1473.000000,226.000000,370.000000,98.000000
7.450000,866.000000,37.000000,-415.000000,-2081.000000,-188.000000,-1462.000000,181.000000,404.000000,209.000000
7.500000,628.000000,126.000000,-588.000000,-1891.000000,517.000000,-1687.000000,99.000000,398.000000,281.000000
7.550000,757.000000,401.000000,-533.000000,-1624.000000,83.000000,-1795.000000,21.000000,379.000000,323.000000
7.600000,927.000000,706.000000,-631.000000,-1423.000000,102.000000,-1766.000000,-66.000000,371.000000,353.000000
7.650000,856.000000,748.000000,-672.000000,-1057.000000,81.000000,-1807.000000,-130.000000,355.000000,363.000000
7.700000,1011.000000,846.000000,-786.000000,-849.000000,20.000000,-1843.000000,-196.000000,364.000000,368.000000
